Transactionid,Start,End,Lapse
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474948,1592474955,7
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474950,1592474955,5
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474950,1592474955,5
<Response [200]>,1592474950,1592474955,5
<Response [200]>,1592474950,1592474955,5
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474950,1592474955,5
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474952,1592474955,3
<Response [200]>,1592474952,1592474955,3
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474952,1592474955,3
<Response [200]>,1592474947,1592474955,8
<Response [200]>,1592474944,1592474956,12
<Response [200]>,1592474947,1592474956,9
<Response [200]>,1592474947,1592474956,9
<Response [200]>,1592474944,1592474956,12
<Response [200]>,1592474947,1592474956,9
<Response [200]>,1592474944,1592474956,12
<Response [200]>,1592474947,1592474956,9
<Response [200]>,1592474952,1592474956,4
<Response [200]>,1592474952,1592474956,4
<Response [200]>,1592474952,1592474956,4
<Response [200]>,1592474952,1592474956,4
<Response [200]>,1592474952,1592474956,4
<Response [200]>,1592474950,1592474956,6
<Response [200]>,1592474950,1592474956,6
<Response [200]>,1592474950,1592474956,6
<Response [200]>,1592474950,1592474956,6
<Response [200]>,1592474950,1592474956,6
<Response [200]>,1592474950,1592474956,6
<Response [200]>,1592474950,1592474956,6
<Response [200]>,1592474950,1592474956,6
<Response [200]>,1592474952,1592474956,4
<Response [200]>,1592474954,1592474956,2
<Response [200]>,1592474952,1592474956,4
<Response [200]>,1592474952,1592474956,4
<Response [200]>,1592474952,1592474956,4
<Response [200]>,1592474954,1592474956,2
<Response [200]>,1592474954,1592474956,2
<Response [200]>,1592474951,1592474957,6
<Response [200]>,1592474954,1592474958,4
<Response [200]>,1592474954,1592474958,4
<Response [200]>,1592474954,1592474958,4
<Response [200]>,1592474954,1592474958,4
<Response [200]>,1592474954,1592474958,4
<Response [200]>,1592474954,1592474958,4
<Response [200]>,1592474954,1592474958,4
<Response [200]>,1592474954,1592474958,4
<Response [200]>,1592474954,1592474958,4
<Response [200]>,1592474951,1592474958,7
<Response [200]>,1592474951,1592474958,7
<Response [200]>,1592474955,1592474958,3
<Response [200]>,1592474955,1592474958,3
<Response [200]>,1592474951,1592474958,7
<Response [200]>,1592474955,1592474958,3
<Response [200]>,1592474955,1592474958,3
<Response [200]>,1592474951,1592474958,7
<Response [200]>,1592474952,1592474958,6
<Response [200]>,1592474952,1592474958,6
<Response [200]>,1592474955,1592474958,3
<Response [200]>,1592474955,1592474958,3
<Response [200]>,1592474955,1592474958,3
<Response [200]>,1592474954,1592474959,5
<Response [200]>,1592474955,1592474959,4
<Response [200]>,1592474955,1592474959,4
<Response [200]>,1592474955,1592474959,4
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474950,1592474959,9
<Response [200]>,1592474955,1592474959,4
<Response [200]>,1592474955,1592474959,4
<Response [200]>,1592474955,1592474959,4
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474951,1592474960,9
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474955,1592474960,5
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474956,1592474960,4
<Response [200]>,1592474957,1592474961,4
<Response [200]>,1592474958,1592474961,3
<Response [200]>,1592474956,1592474961,5
<Response [200]>,1592474956,1592474961,5
<Response [200]>,1592474956,1592474961,5
<Response [200]>,1592474956,1592474961,5
<Response [200]>,1592474956,1592474961,5
<Response [200]>,1592474956,1592474961,5
<Response [200]>,1592474956,1592474961,5
<Response [200]>,1592474956,1592474961,5
<Response [200]>,1592474956,1592474961,5
<Response [200]>,1592474958,1592474961,3
<Response [200]>,1592474958,1592474961,3
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474959,1592474962,3
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474962,4
<Response [200]>,1592474958,1592474963,5
<Response [200]>,1592474958,1592474963,5
<Response [200]>,1592474958,1592474963,5
<Response [200]>,1592474959,1592474963,4
<Response [200]>,1592474959,1592474963,4
<Response [200]>,1592474959,1592474963,4
<Response [200]>,1592474956,1592474963,7
<Response [200]>,1592474956,1592474963,7
<Response [200]>,1592474956,1592474963,7
<Response [200]>,1592474956,1592474963,7
<Response [200]>,1592474959,1592474963,4
<Response [200]>,1592474959,1592474963,4
<Response [200]>,1592474959,1592474963,4
<Response [200]>,1592474959,1592474963,4
<Response [200]>,1592474959,1592474963,4
<Response [200]>,1592474959,1592474963,4
<Response [200]>,1592474960,1592474963,3
<Response [200]>,1592474960,1592474963,3
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474959,1592474964,5
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474961,1592474964,3
<Response [200]>,1592474961,1592474964,3
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474961,1592474964,3
<Response [200]>,1592474961,1592474964,3
<Response [200]>,1592474960,1592474964,4
<Response [200]>,1592474961,1592474965,4
<Response [200]>,1592474961,1592474965,4
<Response [200]>,1592474961,1592474965,4
<Response [200]>,1592474962,1592474965,3
<Response [200]>,1592474961,1592474965,4
<Response [200]>,1592474962,1592474965,3
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474963,1592474965,2
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474963,1592474965,2
<Response [200]>,1592474963,1592474965,2
<Response [200]>,1592474961,1592474965,4
<Response [200]>,1592474961,1592474965,4
<Response [200]>,1592474961,1592474965,4
<Response [200]>,1592474963,1592474965,2
<Response [200]>,1592474963,1592474965,2
<Response [200]>,1592474961,1592474965,4
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474963,1592474965,2
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474963,1592474965,2
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474965,5
<Response [200]>,1592474960,1592474966,6
<Response [200]>,1592474960,1592474966,6
<Response [200]>,1592474960,1592474966,6
<Response [200]>,1592474961,1592474967,6
<Response [200]>,1592474962,1592474967,5
<Response [200]>,1592474962,1592474967,5
<Response [200]>,1592474963,1592474967,4
<Response [200]>,1592474963,1592474967,4
<Response [200]>,1592474963,1592474967,4
<Response [200]>,1592474963,1592474967,4
<Response [200]>,1592474963,1592474967,4
<Response [200]>,1592474963,1592474967,4
<Response [200]>,1592474963,1592474967,4
<Response [200]>,1592474964,1592474967,3
<Response [200]>,1592474964,1592474967,3
<Response [200]>,1592474962,1592474967,5
<Response [200]>,1592474962,1592474967,5
<Response [200]>,1592474962,1592474967,5
<Response [200]>,1592474962,1592474967,5
<Response [200]>,1592474963,1592474967,4
<Response [200]>,1592474962,1592474967,5
<Response [200]>,1592474962,1592474967,5
<Response [200]>,1592474962,1592474967,5
<Response [200]>,1592474962,1592474967,5
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474962,1592474968,6
<Response [200]>,1592474962,1592474968,6
<Response [200]>,1592474962,1592474968,6
<Response [200]>,1592474965,1592474968,3
<Response [200]>,1592474965,1592474968,3
<Response [200]>,1592474962,1592474968,6
<Response [200]>,1592474962,1592474968,6
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474968,4
<Response [200]>,1592474964,1592474969,5
<Response [200]>,1592474964,1592474969,5
<Response [200]>,1592474965,1592474969,4
<Response [200]>,1592474965,1592474969,4
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474966,1592474970,4
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474966,1592474970,4
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474967,1592474970,3
<Response [200]>,1592474967,1592474970,3
<Response [200]>,1592474966,1592474970,4
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474967,1592474970,3
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474967,1592474970,3
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474965,1592474970,5
<Response [200]>,1592474963,1592474970,7
<Response [200]>,1592474963,1592474970,7
<Response [200]>,1592474963,1592474970,7
<Response [200]>,1592474964,1592474970,6
<Response [200]>,1592474964,1592474970,6
<Response [200]>,1592474964,1592474970,6
<Response [200]>,1592474964,1592474970,6
<Response [200]>,1592474964,1592474970,6
<Response [200]>,1592474967,1592474971,4
<Response [200]>,1592474967,1592474971,4
<Response [200]>,1592474967,1592474971,4
<Response [200]>,1592474967,1592474971,4
<Response [200]>,1592474968,1592474971,3
<Response [200]>,1592474968,1592474971,3
<Response [200]>,1592474967,1592474971,4
<Response [200]>,1592474967,1592474971,4
<Response [200]>,1592474968,1592474971,3
<Response [200]>,1592474968,1592474971,3
<Response [200]>,1592474967,1592474971,4
<Response [200]>,1592474967,1592474971,4
<Response [200]>,1592474968,1592474971,3
<Response [200]>,1592474968,1592474971,3
<Response [200]>,1592474967,1592474971,4
<Response [200]>,1592474968,1592474972,4
<Response [200]>,1592474968,1592474972,4
